timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1480499945.04,0.408314,0.569383,2.813505,-0.050704,-2.389882,0.949741,0.334420,-0.539112,-0.772995,1.678413,-2.023113,-2.908630,-6.022374,-32.449688,13.335746,,,,,,
1480499945.06,0.367339,0.590750,2.817797,1.397232,-1.488514,0.252320,0.298268,-0.556984,-0.775116,1.256511,-1.735878,-2.606079,-5.968435,-32.298935,13.720428,,,,,,
1480499945.07,0.358577,0.609610,2.809519,2.022975,-1.184274,-0.033383,0.287727,-0.572548,-0.767725,0.800667,-1.480797,-2.189642,-5.968435,-32.298935,13.720428,,,,,,
1480499945.09,0.354963,0.658359,2.785705,2.555567,-0.617853,0.072259,0.274915,-0.611819,-0.741686,-0.004637,-0.530164,-1.089155,-5.663536,-31.799870,14.959482,,,,,,
1480499945.08,0.355287,0.632768,2.797371,2.438636,-0.896879,-0.111192,0.280512,-0.591379,-0.756032,-0.010233,-0.550604,-1.074809,-5.663536,-31.799870,14.959482,,,,,,
1480499945.10,0.354839,0.683831,2.778059,2.364442,-0.410804,0.387430,0.269320,-0.631767,-0.726868,-0.042681,-0.276405,-0.742035,-5.352948,-30.975739,16.701584,,,,,,
1480499945.12,0.351826,0.707531,2.776759,2.022953,-0.358628,0.779956,0.261895,-0.649959,-0.713417,0.009177,-0.080921,-0.362328,-5.352948,-30.975739,16.701584,,,,,,
1480499945.13,0.343357,0.729344,2.782412,1.709586,-0.488997,1.161152,0.251010,-0.666381,-0.702090,0.084317,0.083266,0.034549,-5.520297,-30.070694,18.231106,,,,,,
1480499945.14,0.328255,0.749495,2.793698,1.464862,-0.772828,1.403530,0.236001,-0.681269,-0.692948,0.144019,0.275858,0.398468,-5.520297,-30.070694,18.231106,,,,,,
1480499945.15,0.308310,0.767685,2.807446,1.272940,-1.045453,1.414461,0.218338,-0.694472,-0.685593,0.169251,0.505614,0.665970,-6.058092,-29.256395,19.350874,,,,,,
1480499945.16,0.286076,0.783096,2.821499,1.045019,-1.174071,1.253065,0.199997,-0.705477,-0.679929,0.094116,0.964144,0.949506,-6.293674,-28.885427,19.827135,,,,,,
1480499945.17,0.269307,0.794993,2.829552,0.899114,-0.951822,0.650349,0.186322,-0.713858,-0.675048,0.107792,0.972525,0.944625,-6.293674,-28.885427,19.827135,,,,,,
1480499945.18,0.264319,0.805829,2.828960,1.032507,-0.335015,0.107424,0.180920,-0.721405,-0.668463,-0.044782,1.172531,1.033819,-6.472668,-28.300951,20.597429,,,,,,
1480499945.19,0.271564,0.815495,2.822265,0.913372,0.423367,-0.250547,0.183880,-0.728065,-0.660386,-0.266094,1.294227,1.150391,-6.472668,-28.300951,20.597429,,,,,,
1480499945.20,0.288215,0.818901,2.814707,0.254699,1.237156,-0.409083,0.194143,-0.730396,-0.654851,-0.491842,1.366733,1.330068,-6.427196,-27.855803,21.209404,,,,,,
1480499945.21,0.309405,0.814381,2.809483,-0.478328,1.715392,-0.448254,0.208979,-0.727301,-0.653729,-0.812189,1.350424,1.489895,-6.427196,-27.855803,21.209404,,,,,,
1480499945.22,0.330485,0.803959,2.807761,-1.011620,1.884299,-0.391300,0.225160,-0.720108,-0.656313,-0.843186,1.240631,1.617113,-6.787388,-27.882910,21.061056,,,,,,
1480499945.24,0.363184,0.773998,2.815940,-1.564357,1.618033,-0.130646,0.254049,-0.699000,-0.668475,-0.641500,0.959040,1.625476,-7.077770,-28.112032,20.657013,,,,,,
1480499945.23,0.349040,0.789895,2.810173,-1.372609,1.884565,-0.253924,0.240738,-0.710279,-0.661475,-0.628189,0.970320,1.618475,-7.077770,-28.112032,20.657013,,,,,,
1480499945.25,0.371382,0.757976,2.823821,-1.580180,1.152929,-0.018725,0.263551,-0.687453,-0.676720,-0.492570,0.883681,1.340248,-7.715730,-28.752752,19.515127,,,,,,
1480499945.27,0.374153,0.743448,2.831684,-1.403537,0.629251,0.004734,0.269048,-0.676830,-0.685212,-0.383397,0.815563,1.027329,-7.715730,-28.752752,19.515127,,,,,,
1480499945.28,0.373054,0.732009,2.837220,-1.031530,0.115185,-0.050316,0.271098,-0.668365,-0.692672,-0.287501,0.780899,0.724028,-8.118809,-29.373817,18.394487,,,,,,
1480499945.29,0.369239,0.724963,2.839113,-0.531943,-0.349458,-0.143024,0.270147,-0.663108,-0.698075,-0.226903,0.780173,0.451478,-8.118809,-29.373817,18.394487,,,,,,
1480499945.30,0.364440,0.722619,2.836074,0.004686,-0.722864,-0.326826,0.267347,-0.661352,-0.700814,-0.188871,0.788213,0.232537,-8.073384,-29.734758,17.825768,,,,,,
1480499945.31,0.359968,0.723884,2.828503,0.379286,-0.923815,-0.495517,0.263915,-0.662299,-0.701219,-0.188735,0.804832,0.067491,-8.073384,-29.734758,17.825768,,,,,,
1480499945.32,0.356296,0.727081,2.817961,0.581054,-1.018157,-0.609968,0.260598,-0.664692,-0.700195,-0.204843,0.806049,-0.039322,-7.549008,-29.763050,18.007406,,,,,,
1480499945.33,0.353445,0.731278,2.805977,0.677973,-0.999017,-0.650576,0.257633,-0.667822,-0.698312,-0.253376,0.797888,-0.053535,-7.549008,-29.763050,18.007406,,,,,,
1480499945.34,0.352050,0.735787,2.793868,0.678638,-0.841202,-0.638040,0.255618,-0.671171,-0.695837,-0.314242,0.808225,0.019506,-6.764589,-29.623405,18.541512,,,,,,
1480499945.35,0.352539,0.739549,2.782771,0.553805,-0.583355,-0.584796,0.255084,-0.673955,-0.693337,-0.352634,0.775609,0.404732,-6.764589,-29.623405,18.541512,,,,,,
1480499945.36,0.354895,0.741352,2.773378,0.320819,-0.299415,-0.537997,0.256295,-0.675285,-0.691594,-0.319344,0.738350,0.579610,-6.062375,-29.450920,19.052149,,,,,,
1480499945.37,0.358666,0.740659,2.766086,0.044643,-0.048293,-0.477256,0.259066,-0.674774,-0.691061,-0.281313,0.700714,0.745031,-5.813235,-29.407570,19.196213,,,,,,
1480499945.38,0.363152,0.737233,2.761216,-0.252219,0.161923,-0.412261,0.262982,-0.672242,-0.692048,-0.261548,0.669877,0.880052,-5.813235,-29.407570,19.196213,,,,,,
1480499945.39,0.367674,0.731644,2.758594,-0.472488,0.279894,-0.338566,0.267455,-0.668094,-0.694348,-0.242675,0.642321,0.977398,-5.524083,-29.476860,19.175316,,,,,,
1480499945.40,0.371588,0.724799,2.757269,-0.583057,0.274906,-0.314734,0.271825,-0.662985,-0.697540,-0.209264,0.615424,1.012573,-5.524083,-29.476860,19.175316,,,,,,
1480499945.41,0.374760,0.717952,2.756186,-0.550235,0.207209,-0.296331,0.275692,-0.657844,-0.700882,-0.169903,0.584006,1.005249,-5.420967,-29.716774,18.831350,,,,,,
1480499945.43,0.375686,0.712925,2.755726,-0.378072,0.003958,-0.158106,0.277550,-0.654049,-0.703695,-0.128457,0.569363,0.931981,-5.420967,-29.716774,18.831350,,,,,,
1480499945.44,0.374214,0.710515,2.756561,-0.181160,-0.102118,0.008668,0.277089,-0.652224,-0.705567,-0.090764,0.558703,0.779084,-5.316933,-29.944288,18.497652,,,,,,
1480499945.45,0.372772,0.710278,2.757947,-0.025413,-0.012751,0.103033,0.276128,-0.652045,-0.706110,-0.046636,0.552741,0.592172,-5.316933,-29.944288,18.497652,,,,,,
1480499945.46,0.375191,0.709626,2.759328,-0.144115,0.461428,0.041321,0.277991,-0.651550,-0.705835,0.036493,0.525833,0.406015,-5.307881,-29.997915,18.413170,,,,,,
1480499945.47,0.387202,0.705862,2.760483,-0.424417,1.472594,-0.077632,0.287373,-0.648690,-0.704711,0.108791,0.366784,0.230987,-5.307881,-29.997915,18.413170,,,,,,
1480499945.48,0.409110,0.698258,2.762105,-0.845263,2.300231,-0.212279,0.304695,-0.642884,-0.702752,0.121087,0.100221,0.116052,-5.606614,-30.085201,18.180758,,,,,,
1480499945.49,0.432660,0.679662,2.769043,-2.152367,2.736417,-0.234744,0.326115,-0.628530,-0.706115,-0.096944,-1.046152,-0.333298,-5.965374,-30.230486,17.822044,,,,,,
1480499945.50,0.453281,0.652853,2.786861,-2.939542,2.970621,0.252022,0.347862,-0.607455,-0.714136,0.074013,-1.530072,-0.782797,-6.370760,-30.581503,17.066877,,,,,,
1480499945.52,0.471084,0.618440,2.835009,-1.572555,1.289320,1.189929,0.369792,-0.579765,-0.726035,0.288060,-2.141915,-1.169198,-6.370760,-30.581503,17.066877,,,,,,
1480499945.51,0.467420,0.630402,2.810970,-2.521689,2.518744,0.824886,0.363978,-0.589469,-0.721142,0.293874,-2.132210,-1.174091,-6.370760,-30.581503,17.066877,,,,,,
1480499945.53,0.458972,0.616496,2.853720,-0.545709,-0.607731,1.160054,0.361470,-0.578179,-0.731470,0.955562,-2.441489,-1.671637,-8.231140,-31.646946,14.064585,,,,,,
1480499945.54,0.434009,0.623070,2.863073,0.501495,-2.166549,0.802007,0.341493,-0.583531,-0.736800,1.586684,-2.493725,-2.792436,-8.231140,-31.646946,14.064585,,,,,,
1480499945.55,0.406103,0.636274,2.862071,1.354437,-2.735829,0.301715,0.317731,-0.594203,-0.738898,1.945163,-2.419835,-3.731988,-8.651970,-31.538359,14.055913,,,,,,
1480499945.56,0.386250,0.653482,2.852140,1.879129,-2.220304,-0.176798,0.299103,-0.607955,-0.735478,1.896835,-2.147004,-4.110332,-8.651970,-31.538359,14.055913,,,,,,
1480499945.58,0.380790,0.672122,2.837093,2.053777,-1.075490,-0.420009,0.290820,-0.622648,-0.726453,1.461088,-1.714327,-3.882541,-7.977529,-31.040520,15.489947,,,,,,
1480499945.59,0.387581,0.690008,2.821593,1.919659,-0.045564,-0.399448,0.291491,-0.636543,-0.714035,0.859022,-1.348168,-3.169174,-7.977529,-31.040520,15.489947,,,,,,
1480499945.60,0.399700,0.704815,2.808832,1.512588,0.450178,-0.285253,0.296422,-0.647893,-0.701690,0.373851,-1.061168,-2.238434,-7.433746,-30.410049,16.942898,,,,,,
1480499945.61,0.410232,0.714983,2.800535,0.963844,0.467179,-0.119972,0.301152,-0.655605,-0.692452,0.054240,-0.848957,-1.321510,-7.433746,-30.410049,16.942898,,,,,,
1480499945.62,0.416235,0.720978,2.798265,0.455841,0.415477,0.150951,0.303709,-0.660120,-0.687025,-0.076185,-0.707602,-0.602740,-7.436429,-29.940380,17.758562,,,,,,
1480499945.63,0.418260,0.724365,2.802656,0.081092,0.485108,0.495756,0.304190,-0.662660,-0.684361,-0.037618,-0.397032,0.165685,-7.542006,-29.823925,17.909355,,,,,,
1480499945.64,0.417871,0.726660,2.813012,-0.146985,0.652251,0.829676,0.303306,-0.664377,-0.683087,-0.046500,-0.200872,0.389432,-7.542006,-29.823925,17.909355,,,,,,
1480499945.65,0.416615,0.729172,2.827533,-0.198196,0.826367,1.075726,0.301771,-0.666252,-0.681940,-0.019636,-0.022041,0.557230,-8.115108,-29.713961,17.841496,,,,,,
1480499945.66,0.415169,0.732855,2.843642,-0.106590,0.871885,1.181967,0.299793,-0.668995,-0.680125,-0.017322,0.112522,0.640346,-8.115108,-29.713961,17.841496,,,,,,
1480499945.67,0.413537,0.738111,2.858850,0.073519,0.768970,1.141968,0.297265,-0.672891,-0.677385,-0.022271,0.276132,0.641451,-9.122243,-29.575666,17.582890,,,,,,
1480499945.68,0.412247,0.744647,2.870597,0.289801,0.567122,0.920976,0.294623,-0.677712,-0.673724,-0.061819,0.453637,0.585543,-9.122243,-29.575666,17.582890,,,,,,
1480499945.69,0.412210,0.751830,2.876787,0.497751,0.332750,0.560512,0.292640,-0.682977,-0.669257,-0.132469,0.643319,0.523444,-10.066329,-29.306236,17.518759,,,,,,
1480499945.70,0.414664,0.759244,2.876600,0.680143,0.188873,0.174139,0.292233,-0.688374,-0.663884,-0.233944,0.834904,0.486943,-10.066329,-29.306236,17.518759,,,,,,
1480499945.71,0.420869,0.766459,2.871261,0.782358,0.274764,-0.124410,0.294310,-0.693589,-0.657507,-0.363448,0.968171,0.482306,-10.469420,-28.999882,17.790205,,,,,,
1480499945.73,0.431486,0.772793,2.863090,0.743803,0.529923,-0.283636,0.299431,-0.698138,-0.650342,-0.516915,1.057253,0.515393,-10.469420,-28.999882,17.790205,,,,,,
1480499945.74,0.444441,0.776889,2.855536,0.480679,0.770395,-0.282694,0.306598,-0.701065,-0.643821,-0.639881,1.101715,0.593406,-10.507803,-28.740538,18.184086,,,,,,
1480499945.75,0.455877,0.777639,2.852012,0.050608,0.842699,-0.137115,0.313710,-0.701599,-0.639801,-0.624165,0.893982,0.923889,-10.557188,-28.664368,18.275476,,,,,,
1480499945.76,0.461901,0.774750,2.854822,-0.447503,0.699054,0.109654,0.318460,-0.699538,-0.639711,-0.628915,0.891921,0.923799,-10.557188,-28.664368,18.275476,,,,,,
1480499945.77,0.461487,0.768463,2.863398,-0.884414,0.456913,0.289997,0.320147,-0.695031,-0.643769,-0.511203,0.789895,0.979065,-10.825191,-28.710152,18.045380,,,,,,
1480499945.78,0.456328,0.759657,2.875106,-1.134194,0.217063,0.350137,0.319507,-0.688673,-0.650881,-0.375659,0.715757,0.981722,-10.825191,-28.710152,18.045380,,,,,,
1480499945.79,0.448857,0.750212,2.886987,-1.131882,0.013861,0.336897,0.317443,-0.681794,-0.659080,-0.268707,0.658066,0.918602,-11.160540,-28.994015,17.374773,,,,,,
1480499945.80,0.440438,0.742150,2.897189,-0.915896,-0.192594,0.294156,0.314216,-0.675874,-0.666680,-0.238624,0.597246,0.816140,-11.160540,-28.994015,17.374773,,,,,,
1480499945.81,0.432043,0.736888,2.904006,-0.544113,-0.413840,0.187914,0.310094,-0.671987,-0.672514,-0.265370,0.606069,0.682768,-9.874450,-26.769495,18.667923,,,,,,
1480499945.82,0.424565,0.735106,2.905876,-0.087185,-0.636467,-0.005230,0.305549,-0.670666,-0.675905,-0.313865,0.656201,0.517152,-9.874450,-26.769495,18.667923,,,,,,
1480499945.83,0.419094,0.737111,2.901930,0.401456,-0.788181,-0.223408,0.301299,-0.672151,-0.676337,-0.330565,0.689394,0.350150,-9.765335,-26.910204,18.522444,,,,,,
1480499945.84,0.416923,0.742660,2.893003,0.821761,-0.743481,-0.389370,0.298315,-0.676250,-0.673568,-0.348043,0.726955,0.228897,-9.765335,-26.910204,18.522444,,,,,,
1480499945.85,0.418085,0.750548,2.880882,1.054592,-0.632984,-0.478959,0.296922,-0.682040,-0.668326,-0.392503,0.773684,0.160727,-9.309265,-26.761511,18.967369,,,,,,
1480499945.86,0.421345,0.758829,2.867830,1.059469,-0.493080,-0.499745,0.296779,-0.688072,-0.662178,-0.467449,0.845070,0.251853,-9.042253,-26.599688,19.320873,,,,,,
1480499945.87,0.425695,0.765897,2.855769,0.883703,-0.335118,-0.456830,0.297641,-0.693184,-0.656434,-0.468310,0.850182,0.246110,-9.042253,-26.599688,19.320873,,,,,,
1480499945.89,0.429696,0.770661,2.846156,0.597872,-0.229949,-0.384940,0.298886,-0.696610,-0.652229,-0.475888,0.841080,0.387443,-8.578876,-26.269054,19.973524,,,,,,
1480499945.90,0.432228,0.772566,2.839518,0.263027,-0.186375,-0.310498,0.299980,-0.697975,-0.650263,-0.402656,0.764443,0.741282,-8.578876,-26.269054,19.973524,,,,,,
1480499945.91,0.432664,0.771685,2.836264,-0.061875,-0.171330,-0.203533,0.300521,-0.697344,-0.650691,-0.302444,0.680605,0.956523,-8.277346,-26.115257,20.299772,,,,,,
1480499945.92,0.430954,0.769271,2.836173,-0.231980,-0.160230,-0.060921,0.300110,-0.695611,-0.652732,-0.302033,0.678873,0.958564,-8.277346,-26.115257,20.299772,,,,,,
1480499945.93,0.428089,0.767004,2.838426,-0.257356,-0.109013,0.079854,0.298893,-0.693981,-0.655021,-0.251880,0.633038,0.970894,-8.111160,-26.184782,20.277285,,,,,,
1480499945.94,0.424743,0.764657,2.842171,-0.333001,-0.056123,0.151723,0.297370,-0.692289,-0.657500,-0.192526,0.593382,0.936873,-8.111160,-26.184782,20.277285,,,,,,
1480499945.95,0.421420,0.760332,2.846838,-0.563962,0.008983,0.096965,0.296405,-0.689162,-0.661211,-0.095569,0.578291,0.851305,-8.122633,-26.289461,20.136759,,,,,,
1480499945.96,0.418951,0.752428,2.850926,-0.868701,0.027555,-0.114422,0.296979,-0.683413,-0.666896,-0.004605,0.543093,0.720164,-8.122633,-26.289461,20.136759,,,,,,
1480499945.97,0.418176,0.739397,2.852595,-1.266276,0.054319,-0.498430,0.300053,-0.673842,-0.675207,0.027324,0.463912,0.597418,-8.148109,-26.557579,19.771322,,,,,,
1480499945.98,0.423789,0.719812,2.849760,-1.686333,0.494198,-1.087877,0.309207,-0.659243,-0.685412,-0.129809,0.192050,0.450716,-8.043640,-26.834566,19.437279,,,,,,
1480499945.99,0.441051,0.694576,2.840817,-1.933466,1.265004,-1.715055,0.327991,-0.640059,-0.694799,-0.148593,0.172866,0.460104,-8.043640,-26.834566,19.437279,,,,,,
1480499946.00,0.467887,0.664630,2.829682,-2.244870,2.060448,-1.980731,0.355004,-0.616768,-0.702545,-0.325279,-0.037514,0.312500,-7.599384,-27.743122,18.307663,,,,,,
1480499946.01,0.499631,0.633707,2.824008,-2.368118,2.813552,-1.591142,0.386079,-0.592136,-0.707332,-0.490968,-0.266385,0.143245,-7.599384,-27.743122,18.307663,,,,,,
1480499946.02,0.531503,0.607308,2.825709,-2.144024,3.117149,-0.933010,0.416202,-0.570659,-0.707902,-0.553333,-0.532231,-0.094116,-7.324874,-28.879545,16.580709,,,,,,
1480499946.04,0.557514,0.587743,2.834098,-1.823390,2.697641,-0.208904,0.440296,-0.554484,-0.706178,0.218609,-1.236257,-0.969314,-7.324874,-28.879545,16.580709,,,,,,
1480499946.05,0.566590,0.574549,2.848336,-1.581344,1.129440,0.423876,0.450575,-0.543456,-0.708264,1.575441,-2.060517,-2.295414,-7.854549,-29.690273,14.812004,,,,,,
1480499946.06,0.552739,0.565731,2.865107,-1.329269,-0.982871,0.729134,0.443221,-0.536033,-0.718487,1.582795,-2.067940,-2.285190,-7.854549,-29.690273,14.812004,,,,,,
1480499946.07,0.520632,0.559996,2.879320,-0.924592,-2.665645,0.651295,0.421450,-0.531183,-0.735000,2.361647,-2.225622,-3.301118,-8.341298,-30.068079,13.745378,,,,,,
1480499946.08,0.480624,0.557324,2.888101,-0.424342,-3.438813,0.440132,0.392369,-0.528917,-0.752525,2.390727,-2.227889,-3.283593,-8.341298,-30.068079,13.745378,,,,,,
1480499946.09,0.442290,0.558756,2.892175,0.113517,-3.296910,0.329342,0.362916,-0.530132,-0.766324,2.206221,-2.061345,-3.324161,-7.903749,-30.196850,13.721622,,,,,,
1480499946.11,0.392567,0.575348,2.893152,0.983176,-1.597760,0.356601,0.320971,-0.544127,-0.775180,0.989759,-1.596956,-2.453961,-7.515085,-30.171619,13.992817,,,,,,
1480499946.10,0.412045,0.565009,2.893474,0.607786,-2.551765,0.342407,0.338242,-0.535424,-0.773895,0.972488,-1.605659,-2.455246,-7.515085,-30.171619,13.992817,,,,,,
1480499946.12,0.383137,0.587998,2.891909,1.171220,-0.745403,0.356999,0.311048,-0.554697,-0.771726,0.545153,-1.399649,-1.863131,-7.031501,-29.903614,14.796410,,,,,,
1480499946.13,0.380988,0.601625,2.890722,1.219910,-0.125506,0.406833,0.306549,-0.565983,-0.765304,0.289871,-1.208431,-1.312851,-7.031501,-29.903614,14.796410,,,,,,
1480499946.14,0.383055,0.615115,2.890984,1.132357,0.305023,0.522324,0.305249,-0.577052,-0.757518,0.119510,-0.978185,-0.860844,-7.073483,-29.465006,15.632691,,,,,,
1480499946.15,0.386790,0.627555,2.893818,0.944687,0.557377,0.673100,0.305345,-0.587167,-0.749666,-0.012376,-0.723594,-0.487928,-7.073483,-29.465006,15.632691,,,,,,
1480499946.16,0.390300,0.638459,2.899124,0.744501,0.627821,0.778243,0.305520,-0.595958,-0.742624,-0.115213,-0.199955,0.050699,-7.546951,-29.008657,16.252483,,,,,,
1480499946.17,0.392241,0.648321,2.906051,0.634441,0.540400,0.844873,0.304699,-0.603849,-0.736563,-0.130123,0.019712,0.229574,-7.546951,-29.008657,16.252483,,,,,,
1480499946.18,0.391752,0.658523,2.913658,0.693373,0.323650,0.898223,0.301971,-0.611949,-0.730980,-0.147552,0.217372,0.347847,-8.245360,-28.620335,16.597961,,,,,,
1480499946.20,0.388121,0.670537,2.920531,0.904589,-0.040629,0.886039,0.296511,-0.621406,-0.725214,-0.154605,0.429039,0.411661,-8.245360,-28.620335,16.597961,,,,,,
1480499946.21,0.381980,0.684338,2.925307,1.112633,-0.372775,0.773058,0.288827,-0.632160,-0.718994,-0.143625,0.656742,0.426727,-8.865886,-28.185308,17.017235,,,,,,
1480499946.22,0.374375,0.698832,2.927322,1.225363,-0.659607,0.581533,0.279971,-0.643324,-0.712566,-0.110537,0.860197,0.426510,-9.053922,-27.912098,17.364998,,,,,,
1480499946.23,0.366859,0.712358,2.926059,1.195924,-0.801330,0.297609,0.271461,-0.653620,-0.706463,-0.113014,1.009760,0.431454,-9.053922,-27.912098,17.364998,,,,,,
1480499946.24,0.362105,0.723046,2.921505,0.981506,-0.674113,-0.018733,0.265610,-0.661671,-0.701172,-0.196655,1.097783,0.489777,-9.091537,-27.354044,18.212692,,,,,,
1480499946.25,0.361462,0.729442,2.915965,0.585485,-0.295643,-0.167601,0.263657,-0.666453,-0.697370,-0.292969,1.149409,0.622770,-9.091537,-27.354044,18.212692,,,,,,
1480499946.26,0.363933,0.731055,2.914081,0.043445,0.260558,-0.015741,0.264996,-0.667656,-0.695711,-0.417599,1.161430,0.821977,-8.840980,-27.017338,18.828236,,,,,,
1480499946.27,0.367661,0.727256,2.918300,-0.595915,0.703198,0.196947,0.268498,-0.664823,-0.697080,-0.547291,1.113263,1.052304,-8.840980,-27.017338,18.828236,,,,,,
1480499946.28,0.370211,0.718232,2.927093,-1.133400,0.775255,0.284950,0.272434,-0.658055,-0.701957,-0.645130,0.995152,1.275886,-9.009369,-27.059713,18.687029,,,,,,
1480499946.29,0.369712,0.705662,2.938178,-1.437831,0.566945,0.314153,0.275051,-0.648538,-0.709751,-0.649426,0.864648,1.454135,-9.009369,-27.059713,18.687029,,,,,,
1480499946.30,0.366041,0.691979,2.949969,-1.500837,0.301962,0.327358,0.275594,-0.638062,-0.718974,-0.517675,0.631196,1.466640,-9.454449,-27.469187,17.851025,,,,,,
1480499946.32,0.357401,0.668214,2.968584,-1.051501,0.079254,0.151030,0.274601,-0.619585,-0.735329,-0.486240,0.699007,1.054024,-9.620031,-27.717806,17.371819,,,,,,
1480499946.31,0.361215,0.678953,2.960743,-1.371076,0.161328,0.275115,0.275035,-0.627978,-0.728010,-0.486675,0.707400,1.046705,-9.620031,-27.717806,17.371819,,,,,,
1480499946.33,0.354683,0.661166,2.972706,-0.604823,-0.052588,0.023915,0.274110,-0.614038,-0.740149,-0.462968,0.712259,0.845817,-9.815308,-28.132244,16.578253,,,,,,
1480499946.35,0.352809,0.658585,2.972717,-0.101868,-0.212410,-0.120157,0.273270,-0.611998,-0.742147,-0.462067,0.717986,0.703344,-9.815308,-28.132244,16.578253,,,,,,
1480499946.36,0.352058,0.659573,2.969384,0.235769,-0.263148,-0.220854,0.272504,-0.612779,-0.741784,-0.471036,0.736925,0.585397,-9.773308,-28.302223,16.311607,,,,,,
1480499946.37,0.352749,0.661960,2.964485,0.353427,-0.203108,-0.271695,0.272510,-0.614664,-0.740221,-0.452076,0.758814,0.479463,-9.773308,-28.302223,16.311607,,,,,,
1480499946.38,0.354030,0.664464,2.959602,0.332659,-0.141186,-0.243505,0.272923,-0.616637,-0.738425,-0.390721,0.763259,0.433524,-9.549890,-28.261061,16.514057,,,,,,
1480499946.39,0.355872,0.666571,2.956065,0.250791,0.009670,-0.148781,0.273830,-0.618294,-0.736702,-0.346126,0.716515,0.465416,-9.549890,-28.261061,16.514057,,,,,,
1480499946.40,0.358093,0.667995,2.954619,0.130172,0.158867,-0.018987,0.275156,-0.619413,-0.735266,-0.319972,0.635221,0.603674,-9.385169,-28.194700,16.720627,,,,,,
1480499946.41,0.359754,0.668964,2.955544,0.042618,0.211688,0.136712,0.276166,-0.620174,-0.734246,-0.265638,0.557201,0.745812,-9.385169,-28.194700,16.720627,,,,,,
